sentence1,sentence2,gold_score,predicted_score,error,signed_error,error_category
Eclipse Below are list of eclipse shortcuts which I use almost everyday.,"To train yourself to use keyboard shortcuts, unplug your mouse for a few days.",0.12000000476837158,0.39428776502609253,0.27428776025772095,0.27428776025772095,Poor
"As others have mentioned, the iRobot Roomba is an excellent example of a household robot which does meaningful work.",I've been happy with the iRobot Roomba for floor cleaning.,0.7199999809265136,0.6677649617195129,0.05223501920700069,-0.05223501920700069,Good
The important thing I try to remember is just to pay attention.,I have been reading on this topic since I have asked this question.,0.0,0.20561237633228302,0.20561237633228302,0.20561237633228302,Poor
I think you need to apply a little statistical thinking to this.,One general key to not feeling dejected is to avoid comparing yourself to others.,0.0,0.06847354024648666,0.06847354024648666,0.06847354024648666,Good
"A quick research (1, 2) showed me that the concentration of caffeine seems to peak about 30-60mins after ingestion.",The issue is that it never becomes useful in its true meaning.,0.0,-0.007796494290232658,0.007796494290232658,-0.007796494290232658,Excellent
Here's a technique  I've developed without being aware of it: Multiple Browsers.,I agree with others that tracking your time is fundamental to the solution.,0.0,0.11252755671739578,0.11252755671739578,0.11252755671739578,Fair
I have a standing/sitting desk at work and really like it.,"As mentioned by other responders, it turns out that using a standing desk isn't necessarily a perfect solution.",0.4400000095367432,0.680009126663208,0.24000911712646483,0.24000911712646483,Poor
Even though the question has been answered I would like to add my answer .,"I don't know if I should say this, but if your job is making you anxious.",0.0,0.025853974744677544,0.025853974744677544,0.025853974744677544,Excellent
Your brain is already beginning to wind down as you see the end in sight.,I'm writing here a few tips that can help you with motivation.,0.0800000011920929,0.1330237239599228,0.05302372276782989,0.05302372276782989,Good
To stick with the traditional pomodoro technique this is considered an interruption.,There is actually functionality in most browsers already in place to do just this.,0.0,0.07991097867488861,0.07991097867488861,0.07991097867488861,Good
I think 90 days is the absolute most you can plan out in a single time period.,Definitely plan a month ahead - it's totally OK for your plans to change - just amend them as they do.,0.5199999809265137,0.43610841035842896,0.08389157056808472,-0.08389157056808472,Good
"The user needs to evaluate for his/herself the cost/benefit of an ""obvious"" efficiency tool, such as macros.",Instead of trying to force specific answers or method's on them.,0.1600000023841858,0.2620675265789032,0.1020675241947174,0.1020675241947174,Good
I like the previous answers regarding setting a schedule and fulfilling the rituals of going to a job.,Buy a 3 panel screen and use it to separate the work area from the sleeping area.,0.0800000011920929,0.12914390861988068,0.04914390742778778,0.04914390742778778,Excellent
I'd start by reading David Allen's book: Getting Things Done.,I'm considering spending the $48 per month on the GTD (Getting things done) system advertised by David Allen.,0.6,0.18790940940380096,0.412090590596199,-0.412090590596199,Poor
The best way to clear your head after a study session is by taking on a vigorous physical exercise (min.,What works for me is to switch the subjects and take frequent breaks.,0.4400000095367432,0.45751672983169556,0.01751672029495238,0.01751672029495238,Excellent
I disagree with Josh Bruce on some of his tips.,Research does indicate that sleeping after studying is a pretty good rule-of-thumb.,0.12000000476837158,0.1286921501159668,0.008692145347595215,0.008692145347595215,Excellent
"Currently I've got a fairly close to purely digital GTD setup, although this could do with some refinements and tweaks.",My GTD system is effectively 100 percent electronic--as described in detail here.,0.6800000190734863,0.5080438256263733,0.171956193447113,-0.171956193447113,Fair
Feel the fear... And do it anyway The book recommends to feel the fear.,13 Tips To Face Your Fear and Enjoy the Ride seems interesting.,0.4400000095367432,0.5368539094924927,0.0968538999557495,0.0968538999557495,Good
I've recently bought two sit/stand Galant tables from IKEA and I'm quite happy with them.,http://www.varidesk.com/ There is also the hand-made/DIY version for which you could obtain design templates for.,0.3599999904632568,0.2823195457458496,0.0776804447174072,-0.0776804447174072,Good
I would say the best thing for me is to have a proper and consistent sleep schedule.,"There's also FreakyAlarm for iOS, which makes you solve simple logic/math problems before the alarm will turn off.",0.1600000023841858,0.2340247631072998,0.07402476072311401,0.07402476072311401,Good
"Some studies suggest open-space environments lower working efficiency with 2-10% due to interruptions, stress and noise.",There's an iPhone app called Groups which might be helpful.,0.0,-0.008448069915175438,0.008448069915175438,-0.008448069915175438,Excellent
Experience: you must have noticed in you project/office that other colleagues who are more experience understand things quickly.,I think a learning attitude is the founding skill of a self-taught person.,0.3200000047683716,0.2901120185852051,0.029887986183166515,-0.029887986183166515,Excellent
There is a relatively narrow set of people who are eligible to be wandering in the restricted areas.,The capital severely punishes people who head out to the restricted areas (e.g.,0.5599999904632569,0.4953960180282593,0.0646039724349976,-0.0646039724349976,Good
I disagree that the moniker “most extensive” should be applied to Dorothy Jones Heydt’s language.,"The most extensive Vulcan language was made by fans in the 60's, especially by linguist Dorothy Jones Heydt.",0.33399999141693115,0.4459156394004822,0.11191564798355103,0.11191564798355103,Good
I'd be more inclined to believe that it's some sort of ring world.,"It is not hollow, it is round just as our world.",0.3599999904632568,0.32615262269973755,0.033847367763519265,-0.033847367763519265,Excellent
"On the one hand, there’s nothing in canon to suggest that the Time Turners could go forwards in time.",Time Turners were explicitly mentioned for use in going back in time.,0.5599999904632569,0.6973159909248352,0.13731600046157832,0.13731600046157832,Fair
I was invited in to pitch story ideas to Ron Moore at ST:TNG.,It's obviously possible for it to leave the field without harm - it occurred.,0.0,0.13544848561286926,0.13544848561286926,0.13544848561286926,Fair
"First of all, let me say that there seems to be 3 main traits to casting a spell.",I always thought that Harry seemed to learn from the Half-Blood Prince better than he did from other sources.,0.12000000476837158,0.16183124482631683,0.04183124005794525,0.04183124005794525,Excellent
I started watching the Stargate series by watching Atlantis first!,"Without delving into an in-depth analysis of Atlantis and Universe, I'll try and be as succinct as possible.",0.3599999904632568,0.5259095430374146,0.16590955257415774,0.16590955257415774,Fair
I voted for the dyson sphere as being the biggest realistic.,"Allen Steele's book Hex describes a Dyson sphere, but made of hexagons, 1000 miles (K?",0.0800000011920929,0.4176124334335327,0.33761243224143983,0.33761243224143983,Poor
It was before the season began because Amy saw the woman before the Silence took her.,"The exact timeline hasn't been listed yet, but there are a few assumptions we can make.",0.04000000059604645,0.20429137349128723,0.1642913728952408,0.1642913728952408,Fair
We have two parallel worlds in collision or maybe more.,Our intrepid heroes also didn't pursue the child who was in the spacesuit.,0.0,0.09185235947370529,0.09185235947370529,0.09185235947370529,Good
"Dick was an idea guy and a people guy, not a science guy.",Most of Philip K Dick's works aren't hard Sci-Fi in the least.,0.27999999523162844,0.4741690456867218,0.19416905045509336,0.19416905045509336,Fair
